Time,Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
13,14.870202478553992,5.997901515617481e+16,344206.59335926163,1297.9080040079969,3772.000832812041,4230.03621765294,1267.0932220243674,14207.508543384043,19246.602598220452,1.2466351486513736e+18
14,14.206617660870377,6.664886037004261e+16,443593.2671703609,-1347.362139610233,2279.804307274481,996.242224142317,4333.174619867724,-1968.5192474160458,4644.459679726158,1.350521411038988e+18
15,5.064388407196766,2.798470567721193e+16,663507.1846675565,2710.9564787544336,4408.061018719644,4737.990404357364,-787.3592406830849,436.3507104175842,4057.0524884541437,1.4544076734266025e+18
16,26.655102380769925,2.5092838098337875e+17,-388406.56649944914,1810.5980673002912,4862.213469180742,1874.330007523015,3946.301630578935,10589.449365989585,19397.96446574926,1.558293935814217e+18
17,11.21438897275153,1.1495269151218429e+17,161894.20104334565,1358.7857751326094,3200.2853043913174,5555.77347506914,1303.5203959243527,18116.70381136894,22620.50951168461,1.6621801982018314e+18
18,5.197700478703418,-2.6834851484325456e+16,-7412.98666663724,4881.057247606782,-884.7710292172014,1660.2250150813463,1114.8095495469881,14703.037526710516,14933.076047040302,1.766066460589446e+18
19,17.8926102651334,1.1057634003553322e+17,-264529.65476216155,-937.8702601790483,-2501.4494347501595,2730.3072256475407,2775.871263349928,2311.6305193262333,2586.052347926002,1.8699527229770604e+18
20,-4.340645059040309,-3.0704491434794576e+16,-417518.9567000021,5802.202328349149,1315.082545921006,1257.6845850809243,1228.5364790458166,26908.008648115567,29451.62767308239,1.9738389853646748e+18
21,11.331012704951117,2.922550277958977e+16,222493.32397827058,3395.5709290010955,6764.304714603166,834.4025784032078,281.08763660462273,18223.692077220836,25269.08442842862,2.0777252477522893e+18
22,8.600286055395394,-3.3841927435820256e+16,585583.7500454405,1872.725735514755,-940.5054919033814,-1314.8647718801622,3352.83831377692,15089.179270840206,17501.512092713743,2.1816115101399037e+18
23,-12.472418971555223,5.065224301323677e+16,622303.1689125351,7150.114026950092,7351.9639648665,3944.693983913503,3987.158859603336,27889.915358523813,39229.03818299365,2.2854977725275182e+18
24,23.006774469632685,1.4856990648030694e+17,864093.3435286107,4226.419771907614,7561.0610963471345,3748.000332388921,3252.544916208666,5434.001796726773,16247.607809282574,2.3893840349151324e+18
25,30.114368000507035,1.2793976508366594e+17,759377.6109858794,3734.189579160018,539.5062921243725,2178.652576978685,-467.29568998613195,11582.496174365728,11654.706776503968,2.493270297302747e+18
26,34.78315488509523,6.606242007479029e+16,1097979.1290030223,7080.021530338234,47.56954262113504,4595.164884060027,1182.7970178435226,5530.783870523568,6761.150430988226,2.597156559690362e+18
27,10.580032327730624,2.0380776501710822e+17,1101122.3407856333,7531.804259909002,8369.639208557408,2500.925684526484,1064.8777892467913,17897.761480944773,27332.278478748973,2.701042822077976e+18
28,1.78610779279715,2.4223938229433792e+17,351661.0846905787,5455.10008225129,3717.3391142092214,5809.5976757331855,3528.1477343681822,23385.66542020291,30631.152268780315,2.8049290844655903e+18
29,16.68290553171428,1.442943491248967e+17,98886.82601524453,9166.664480539504,2561.3437360488033,1984.0837214009932,4381.384056548697,13757.148616231087,20699.876408828586,2.908815346853205e+18
30,6.896123989940483,1.1467275439112672e+16,412053.5035173021,5979.991321226948,2766.056918675441,2715.837099667201,2675.106523239227,18817.224997602083,24258.38843951675,3.0127016092408197e+18
31,19.403380008680244,1.7348116426589328e+17,469725.7099043922,3968.5248446451433,9058.287927403924,4641.839662322585,3995.7187165331106,22814.200013949052,35868.20665788608,3.116587871628434e+18
32,4.963532700610088,1.391381224707655e+17,149901.52735013067,4567.43063125643,2407.325954871751,4791.90583268489,5839.242393094033,12853.571401852707,21100.139749818492,3.220474134016048e+18
33,19.082379782261043,1.344209168228648e+16,457028.5595729508,1295.8454422991872,841.0302734073084,4420.63456048174,3527.593955514677,27898.66520115047,32267.289430072455,3.324360396403663e+18
34,21.57574704978008,3.760979081305467e+17,285876.87395477935,3998.457999517174,5873.24620432977,6477.665840869987,3964.753876572716,29272.488208723924,39110.48828962641,3.4282466587912776e+18
35,24.100370914272816,1.0862337584301443e+17,430879.00859490124,6586.356853750411,5439.6773996325155,6795.649702861305,3149.03157845135,20394.03789923138,28982.74687731525,3.532132921178892e+18
36,23.411138798494125,2.6860806303944435e+17,540082.8141893595,5343.1096958207645,5671.465452802963,2031.9266181577714,3189.264223414922,464.36738662229254,9325.097062840177,3.636019183566506e+18
37,32.14202629750179,2.3146025978821856e+16,564154.5186549014,5498.809513759948,5352.714420217996,4406.64147019989,4591.533324874488,35314.87282451849,45259.120569610976,3.7399054459541207e+18
38,8.121287177438152,2.261486158440215e+17,632703.5030290682,2171.914921639086,6925.824127482473,4073.540570494244,4613.579450960119,12223.589912334779,23762.99349077737,3.8437917083417354e+18
39,6.265962466731121,1.4025221229913318e+17,733014.8202002264,8459.951226563659,3123.288297556826,3725.644682414735,2256.6639538558393,32190.940853946857,37570.89310535952,3.9476779707293496e+18
40,31.89483523376628,2.7041462077857683e+17,912585.6927445716,6984.637840993335,5532.329398147261,3712.754146356652,3615.0177949659424,16206.215775299392,25353.562968412592,4.051564233116964e+18
41,34.00748941489989,1.1180425219700014e+17,728575.6346299308,9047.679576841401,13220.65297054001,2821.7905195229505,2274.365459063956,26460.275007974124,41955.29343757809,4.1554504955045786e+18
42,44.503862997782775,4.825380786806949e+16,1037991.3637594059,6879.685387915151,9102.057120201956,5771.548744512087,1681.4685489790545,24102.690132530697,34886.2158017117,4.2593367578921933e+18
43,28.137367324856577,2.409030860180556e+17,1562110.708358637,8800.15989818217,4221.000130346321,5511.21458031349,594.3494391711147,30149.4416373145,34964.791206831935,4.3632230202798075e+18
44,32.093961677456356,1.9914459913417533e+17,1024330.567961901,7173.609387611617,10082.812486811195,5548.210092105593,3978.906666784576,18230.583328217537,32292.30248181331,4.4671092826674217e+18
45,42.25289593698223,4.155100135546217e+17,840372.6308157031,5455.640307656859,6309.617676766868,775.692865329725,5200.946703553019,17594.317780398902,29104.882160718786,4.5709955450550364e+18
46,48.01278110478461,8.718325377462714e+16,1490683.5058789125,8318.223251266374,10148.989274222487,4315.786397214501,6980.283521448093,24645.824181883134,41775.09697755371,4.674881807442651e+18
47,9.80253840698619,1.5103115971582982e+17,1365942.10162148,2753.3556695165516,9474.204905289253,3510.7109536766,5605.476724165179,24217.590160640724,39297.271790095154,4.778768069830265e+18
48,35.269356863369055,2.7518385512781747e+17,781178.8927304164,13080.4886463459,6013.72611415316,3656.53100765803,4690.777131760122,7017.7429882514225,17722.246234164704,4.88265433221788e+18
49,34.34732456388768,2.5551524488000896e+17,1028057.0120245523,10864.521966741071,5326.407551854889,7656.809205779271,4797.773374682391,30415.200913753346,40539.38184029063,4.986540594605494e+18
50,35.118209117206916,9.955041471867829e+16,623803.3755450007,7202.54986306526,3385.6647565429985,6051.1519906270405,7516.99364770188,7016.119548557326,17918.777952802204,5.090426856993109e+18
51,42.07771157184827,1.7329834904838048e+17,719694.8041582294,9732.187014156594,15796.149784833764,3731.891650409875,6022.526093075638,26604.64146725215,48423.31734516155,5.194313119380724e+18
52,23.358747085219655,2.67559138163357e+17,1079943.2658873915,7573.493431775755,13708.979171235347,6957.704604675187,7334.98554950232,39196.86046534328,60240.82518608095,5.298199381768337e+18
53,39.68201564471603,1.0391196446100275e+17,452392.77565387636,9821.067615511995,11337.331646165365,3519.7334724414163,6275.330157833094,16412.046109967487,34024.70791396595,5.402085644155952e+18
54,21.758272488601225,2.647060918145718e+17,869914.9432845719,11765.608531580914,10814.542034102971,7916.446066980742,4435.162105580024,36483.42028345066,51733.124423133646,5.505971906543567e+18
55,31.724896686367416,1.729805167353547e+17,1035842.8778835143,9321.23503322402,3041.6434857772156,8780.785751786894,6404.43732428308,35171.56095012838,44617.64176018868,5.609858168931181e+18
56,31.867140390238955,1.4945880226225472e+17,1026945.2705260142,10991.289923548284,7181.325784904809,7476.166775255077,6414.93585776165,42726.4507941795,56322.71243684596,5.713744431318795e+18
57,44.68225723556842,1.834914495244992e+17,1147307.2657683003,10723.910320754912,13553.60759116066,2736.453938285156,7023.390357204806,21791.07177970583,42368.0697280713,5.81763069370641e+18
58,50.21645218201829,3.1032013374076864e+17,1714723.3181032483,9367.412590875148,16802.000675218136,8835.128817799765,5675.308776042155,34480.24130913919,56957.550760399485,5.921516956094025e+18
59,41.02569071740841,2.24819382757946e+17,1074192.461517166,11769.81393899746,8560.647622346272,7933.856641776572,5517.330454255849,34935.974590449354,49013.952667051475,6.025403218481639e+18
60,56.88820664611869,2.052390920186833e+17,1004947.2346199099,10133.496139270554,7786.515607189376,8111.0004494994955,6054.6040004959395,37574.05637323535,51415.175980920656,6.129289480869253e+18
61,32.834161039525014,3.9144202669427866e+17,418494.57521913527,15226.0942535607,15069.59772048035,9179.712684111102,3814.2871611438404,41197.77451838205,60081.65940000624,6.233175743256868e+18
62,39.53635577557502,2.4417284471609267e+17,1120339.2639584334,4361.60755884806,9183.749477262352,5182.712526950545,4264.9787372292185,26427.02198015708,39875.75019464865,6.337062005644483e+18
63,39.681380701964756,2.328357994163721e+17,1165445.6578591566,8749.830517288356,5898.422411469157,3561.626207031898,7223.096251001817,30279.340757089245,43400.85941956022,6.440948268032096e+18
64,32.16342995531892,2.744382834622411e+17,1481863.3083259028,9700.12248497118,7150.583156966393,7560.7400760143,7481.108479248735,27563.695192361098,42195.38682857623,6.544834530419711e+18
65,50.08190321009062,1.7551235013086694e+17,930931.2400201033,14101.185521588082,13507.233950448765,5607.085588881747,4986.279219958402,26514.143333400534,45007.656503807695,6.648720792807326e+18
66,39.129902511825605,3.4234177629305914e+17,1255715.0578642266,14398.486466263388,9333.559351846874,7439.618495853551,8494.383803024297,37316.16611775966,55144.109272630834,6.75260705519494e+18
67,40.04780123370452,2.8308127126604317e+17,1397299.8065162231,14699.340827073655,8169.343459306073,8092.736637884249,5663.442537808733,47473.45259442156,61306.23859153636,6.856493317582555e+18
68,60.52805939668609,3.048511371007584e+17,1553384.3886591338,9402.221887546671,8110.854039388285,8439.586998381463,7662.500385209318,26785.87807216459,42559.2324967622,6.960379579970169e+18
69,65.94275007618819,3.622002068704423e+17,1553471.2374920733,12409.225748179782,13714.410891529944,6170.557666898158,8082.940226360754,32475.091742639986,54272.44286053068,7.064265842357784e+18
70,46.6799599345411,4.7711277157160576e+17,1764839.6375439742,12840.447321786349,10787.015751519284,3722.552769486157,6709.708136443998,32306.151732251277,49802.87562021456,7.168152104745398e+18
71,54.60803925490276,3.267235265809218e+17,1453701.7025930053,12922.377345393508,11535.058920948117,8667.910235609334,7409.435041986637,41650.19627531213,60594.69023824689,7.272038367133012e+18
72,38.37555997054114,3.107495438717235e+17,769613.5348322752,13112.209967600249,13667.677932574703,11640.621824608505,9997.052854511312,50187.44854046154,73852.17932754755,7.375924629520627e+18
73,57.0332827871885,1.6388412592739203e+17,1403645.6088226305,13204.926495508182,16263.663341704287,9846.892453461802,3777.232224290677,36941.115256579695,56982.01082257465,7.479810891908241e+18
74,24.223837951595176,3.61844310446224e+17,1020327.6054356169,9852.428536808911,15493.097903846234,9647.24195808863,9422.576510686857,30783.853578427734,55699.52799296082,7.583697154295856e+18
75,28.30472299929484,3.2412499529539405e+17,1724163.8181854864,10460.773941257037,7773.448451473431,3579.180956896741,9786.658704648875,29853.00815921365,47413.115315335956,7.687583416683471e+18
76,38.12442477260912,3.569424030827906e+17,1234687.023984134,11935.720874867873,8074.231791721634,7617.622354101957,7296.263021584632,6678.882408177575,22049.377221483843,7.791469679071085e+18
77,72.42650850053536,2.996352160489529e+17,1541661.4599047892,14933.714237994447,12536.597657863993,10671.21378163558,6860.491593732804,38962.506370319694,58359.595621916495,7.895355941458699e+18
78,60.49229246721465,3.2703742651334074e+17,1483939.3231483884,7370.471038551852,15047.575548301793,7983.665137231683,12098.298787512696,37814.137241254306,64960.01157706879,7.999242203846314e+18
79,55.72841619280736,4.0631882577822816e+17,1842348.1311438251,7807.845302968667,11790.247380474411,10210.46534570332,5515.673842237313,23511.46639485549,40817.38761756722,8.103128466233928e+18
80,59.639800042252716,3.3115788124650246e+17,1713963.8488709526,16252.100001955274,17458.164388459703,5604.212624703893,8488.8783359922,49092.704239716506,75039.74696416841,8.207014728621542e+18
81,51.59665408976088,3.474416563337896e+17,2235734.709731222,17713.287053026703,15492.684258572657,9051.400226847427,10123.821262756372,31486.974360065942,57103.47988139497,8.310900991009157e+18
82,44.04877113056138,2.472455562925898e+17,761963.1765464525,11677.72446348022,13910.747243456372,8980.1038085673,8241.60448401685,39667.976010551465,61820.32773802469,8.414787253396772e+18
83,36.23187500848578,2.3950557791461018e+17,1063522.345235716,12251.83502933141,12620.065053749364,11989.397728341224,8515.92179428103,53373.129816331464,74509.11666436185,8.518673515784387e+18
84,64.62235317138112,3.164872466929907e+17,1714136.0597082702,10715.020277303123,15330.092959259811,8300.351269802251,10061.965255152827,56792.236524965745,82184.29473937838,8.622559778172e+18
85,65.54146267876433,4.054210969103946e+17,1581814.9230716324,14613.8290587893,21140.14084753447,11126.594829063662,10993.109477408096,40298.677423286375,72431.92774822893,8.726446040559615e+18
86,49.353860872487886,2.6613071498129974e+17,1753929.061301631,11644.509702570693,17974.24954587462,7911.8398737355365,8290.252949541138,33894.92268539753,60159.42518081328,8.83033230294723e+18
87,41.93427142371865,2.7454135779302275e+17,1586524.358850714,17209.97828579288,17205.928387452448,8040.251703740398,12582.686540713627,43831.00929964258,73619.62422780866,8.934218565334843e+18
88,72.06065462995137,2.901273540041704e+17,1682618.4353194751,17813.638804265458,14883.210046742113,11890.821646119792,5574.7840786440165,61236.8116817836,81694.80580716973,9.038104827722458e+18
89,62.73356494609369,4.558077060269644e+17,2077411.5421207072,11965.321062338999,16652.465182429936,5657.529331222079,10962.650792510152,50568.83168415027,78183.94765909037,9.141991090110073e+18
90,75.64823427725788,5.22740503172606e+17,1561334.3946137177,14283.084337150054,23800.015313711097,8904.652217363415,8587.845963760878,57331.372887096935,89719.23416456892,9.245877352497687e+18
91,69.687037232578,3.678307205946152e+17,1240189.063853377,20307.773933592,20576.999060049737,9437.61958747218,11489.522750659704,47630.24342812747,79696.76523883692,9.349763614885302e+18
92,56.57471237716215,4.418695111710534e+17,1279063.3108517895,20446.655399676998,13505.73525425055,11602.95660078079,12172.367475620007,45074.95497193632,70753.05770180687,9.453649877272916e+18
93,79.44088284488379,2.3580495746849222e+17,2089921.912440621,12853.216586352783,17610.9203927842,10109.534198788982,9173.647036163531,50440.31276338582,77224.88019233354,9.55753613966053e+18
94,88.4825580735865,2.8653040579962912e+17,1272689.5023535383,18324.677824526247,18290.227574306715,12580.067058100813,11356.48891674425,49562.885121877654,79209.60161292861,9.661422402048145e+18
95,54.572225489873205,4.6754438442007315e+17,1615772.008050949,19871.137360452805,23710.981231132333,9682.218361063171,7765.1937780485505,57753.213726121365,89229.38873530226,9.76530866443576e+18
96,69.37850473327347,2.8667230117582253e+17,1529007.4944851492,14529.175992679699,21739.630022041827,9364.697754095108,9364.701836727525,63321.047199584085,94425.37905835343,9.869194926823375e+18
97,79.99218554857222,4.575519410066599e+17,1812939.261875256,22610.683877658877,19518.599041147383,11578.277224869076,9375.736889223454,58752.52408332037,87646.86001369121,9.973081189210989e+18
98,76.43865593844099,4.510968079686589e+17,1480336.7539190794,14356.397799767201,10673.711414617628,10520.839962086133,10365.694739973733,47122.587522768205,68161.99367735957,1.0076967451598602e+19
99,53.341110767302936,4.657849635954842e+17,2158962.8977885214,12683.848794623616,16138.602428005179,10136.49078081798,13360.857480738377,48556.91829185125,78056.3782005948,1.0180853713986218e+19
100,66.96547688979211,3.351916231160096e+17,1778064.5578999806,16505.007754882696,15285.84766701666,8620.16380261519,7900.011248634986,45570.02953284575,68755.8884484974,1.0284739976373832e+19
101,74.32497461938065,3.3435499584776525e+17,1985329.0761421279,13502.414283959724,18470.599919616583,11334.943947791106,9433.26477030248,62164.55117626583,90068.41586618489,1.0388626238761447e+19
102,100.23190370593703,4.2386573938791264e+17,2146079.323233676,14008.477054883402,18205.33895128056,8693.949210740493,11276.221131781107,46584.82718259906,76066.38726566073,1.0492512501149061e+19
103,58.83434254671504,4.903595375783e+17,2335853.24672565,22529.267377525954,22047.292327755506,11795.072870214672,13288.968078667001,47025.146335967416,82361.40674238993,1.0596398763536675e+19
104,67.339392135241,5.560005099660705e+17,2289207.650247946,17249.467909523093,17355.477229022916,8537.45485204753,8421.84692773446,66442.34621770837,92219.67037446574,1.070028502592429e+19
105,70.67573620206122,5.6145560728274925e+17,1267385.9772674304,16516.181931807994,19864.41072716973,12597.315248805839,10133.854691415716,56397.67137354215,86395.9367921276,1.0804171288311904e+19
106,60.30569055369575,4.615032833085948e+17,1791809.956137595,11441.753957913752,20428.705609395183,12447.487193445966,9509.10784905066,51512.94352193654,81450.75698038239,1.0908057550699518e+19
107,56.31681100600305,4.176516293624665e+17,2530517.9105615364,17778.271896820665,14904.992983504875,11708.47968472476,8897.587074738327,59474.19966145072,83276.77971969394,1.1011943813087134e+19
108,89.47681464358733,5.23482261940265e+17,1832249.8422880871,16640.836310840772,17310.156351158996,9056.712148359384,8114.863364118087,59116.548245426966,84541.56796070405,1.1115830075474747e+19
109,81.86126508913905,5.354678298377471e+17,1915410.2084981706,19001.66086708276,20695.584678283056,9772.039770500694,15066.467259236297,59877.32285635883,95639.37479387817,1.1219716337862361e+19
110,76.02046977017207,4.243294577518468e+17,2058928.8049389701,18051.823703568654,22519.004634932513,10712.51972861917,13111.354984455556,60413.69116252799,96044.05078191606,1.1323602600249977e+19
111,80.44443139140354,3.200350800965869e+17,1964737.9313084185,20589.22290674565,16580.499483623185,14304.749358436253,12008.730582328722,58427.0915287041,87016.32159465601,1.142748886263759e+19
112,79.87883411118698,5.795926919272462e+17,2427824.5507031167,17477.00433975571,23955.502180660173,11920.410842255613,12147.907617312252,68354.25356806947,104457.6633660419,1.1531375125025206e+19
113,76.11496496733095,4.785868580869239e+17,1934238.5501851602,22124.63728517707,22048.504775013043,11103.742494758679,12653.351268611968,61841.7627690233,96543.61881264832,1.163526138741282e+19
114,79.43325697174129,5.1534045263774816e+17,2421878.52926787,13805.302709883039,17096.709123519315,12737.769583664729,8542.385963096276,73990.20756890325,99629.30265551884,1.1739147649800434e+19
115,71.14036778158058,5.962993585649221e+17,1720788.3314111917,20008.07527914705,20027.97030662458,9708.807558868197,12245.051407755238,63877.13305578751,96150.15477016734,1.184303391218805e+19
116,92.40339877564048,4.7647291225834835e+17,2178699.9377290034,23089.07005362595,14739.486370111948,15214.324722064275,10655.850488974169,70828.92583635653,96224.26269544265,1.1946920174575663e+19
117,86.08623105831562,5.93613245267518e+17,2521862.63801443,21741.190878796147,22018.729456941663,14483.819783092671,12044.708180335972,70814.50328432945,104877.94092160708,1.2050806436963279e+19
118,91.59712198688534,5.499174907811756e+17,1735607.3712558786,25494.812997505323,18098.953356642898,9068.471635720221,11923.11395278601,50182.21692491147,80204.28423434038,1.2154692699350893e+19
119,66.27098117171825,4.3946808577408275e+17,2304251.2152816537,17541.140707668514,18085.815697492788,15058.123768165202,15572.608577207135,70167.56734074384,103825.99161544377,1.2258578961738506e+19
120,75.56870507927661,5.629804493350248e+17,2269709.0039277948,18265.13093434085,21990.094199354186,8225.709295565843,14911.495011628365,57704.547607771965,94606.13681875452,1.2362465224126122e+19
121,65.6200849049958,5.523423976646132e+17,2042266.3055437966,22447.06135068061,20698.208983323148,14127.517238764973,11989.442557552555,74955.83770109522,107643.48924197092,1.2466351486513736e+19
122,60.939990152454584,3.3092642732662426e+17,2261057.1181303496,23628.432691368387,24556.522821953484,14979.00019319927,11618.992561487421,73123.43139910171,109298.94678254263,1.257023774890135e+19
123,84.51141206814573,6.546183739705696e+17,2217815.297180214,25666.238172238125,18459.14319614351,12135.111520279588,11169.48513751683,79507.34724638521,109135.97558004555,1.2674124011288965e+19
124,77.24385145490562,4.3948950988938125e+17,2426696.429742721,20505.066606065826,24145.92259754023,17992.76291599406,12643.522956042469,53050.98241840515,89840.42797198784,1.2778010273676579e+19
125,81.2846394191655,5.853176150463951e+17,3263780.786309495,26851.605536283176,19565.841792590985,12286.338108526828,9617.176919633166,63981.52637175023,93164.54508397439,1.2881896536064193e+19
126,78.34770141758807,5.079256635180313e+17,2321775.6823622086,22673.07013650955,26352.684993804723,14805.745509130968,10962.228744233404,68751.20469809083,106066.11843612896,1.2985782798451808e+19
127,77.18585999851459,5.490287718479721e+17,2824304.965491031,22430.5555546743,18642.24803195592,14829.615170882877,13698.078920506588,66668.50068996075,99008.82764242326,1.3089669060839422e+19
128,83.47685535437454,5.183266047815743e+17,2294009.7407140625,20713.44817792535,21797.067848072522,15895.345276055583,14376.84660903287,80563.12816205421,116737.0426191596,1.3193555323227038e+19
129,80.58827045470521,5.419598180280767e+17,1915780.9391291908,21764.05088544179,26984.99782166544,14821.031661196888,14941.322171496315,63348.20818828669,105274.52818144845,1.3297441585614651e+19
130,99.97378869396366,5.0520184591690157e+17,2292397.7611770974,21615.19596217385,21158.341347554582,11385.877599436157,14201.926633586394,56043.49464411744,91403.76262525842,1.3401327848002265e+19
131,101.62445183565463,5.3810445414831616e+17,2157922.985262391,23235.54620848252,18725.081076090115,17676.396765660622,14179.19832402596,73425.93919383912,106330.21859395519,1.350521411038988e+19
132,64.7758479775946,4.5842761257598054e+17,2712466.066725624,19814.714860317497,25215.9811220388,14768.619929664656,14968.53259512553,74400.29281976861,114584.80653693294,1.3609100372777495e+19
133,83.58899443975355,5.98667999030055e+17,2772701.9675637553,24375.42772187323,18926.700288797085,14528.129121509286,13771.051477676918,61241.34534682451,93939.09711329851,1.371298663516511e+19
134,91.42458382604538,5.6623511637088794e+17,2257181.421398823,24670.15975449634,23346.152071950502,14441.817616304426,14660.303240792602,75341.02027251347,113347.47558525659,1.3816872897552724e+19
135,70.78023250461209,5.772616742088868e+17,2520269.839075628,21140.002527285655,19680.914649393246,16707.980114411974,12316.984980866042,67093.36015695316,99091.25978721245,1.3920759159940338e+19
136,111.64039844304625,6.31156526761515e+17,2417893.8762756498,23738.729473717936,22289.3570825706,15503.484172694029,13138.601090646887,76614.98311066344,112042.94128388092,1.4024645422327953e+19
137,110.46118802595768,6.176588652217233e+17,2344997.068551509,21797.478225223524,24299.425202006827,17814.78705398392,16310.277570502914,55860.29436631,96469.99713881974,1.4128531684715567e+19
138,105.9028904236822,5.419711987653622e+17,2516978.7071443694,21195.461419951378,27969.950587794297,14368.21637738869,12250.257533952645,67353.01984510923,107573.22796685618,1.423241794710318e+19
139,85.1621214955403,5.971719782508458e+17,2776302.9903178615,25116.396777478767,21333.868158769757,15204.359123271646,13224.126279537042,80414.21885907392,114972.21329738072,1.4336304209490797e+19
140,106.91632501867764,6.012943571820782e+17,2675221.6454798663,25548.088166067493,29609.87673415921,17989.951390566686,15375.793507402266,65778.50509471398,110764.17533627545,1.444019047187841e+19
141,102.4269866513775,6.990434348242793e+17,2826027.806150599,26945.12494841303,25868.645843555427,18913.72617905137,16074.072804541483,73788.92329785976,115731.64194595667,1.4544076734266024e+19
142,91.51623594350563,6.260072044162248e+17,2948234.3076010873,27719.41003868581,26289.27750592294,15569.586446520398,13918.47993017413,86487.72019825788,126695.47763435496,1.464796299665364e+19
143,105.99079089132931,5.824543741799236e+17,2509510.1304052006,21038.816424987992,20803.72721924571,14191.414218184442,14251.78358500804,69599.19459644577,104654.70540069952,1.4751849259041253e+19
144,95.88587090099097,6.526522025589807e+17,3050502.595933109,25733.137736724264,26381.41618406063,15210.722195261591,14417.022506785192,60876.91966349482,101675.35835434063,1.485573552142887e+19
145,107.85872948003323,5.123924111676421e+17,2533507.4251649794,27603.75534462998,27171.30713205277,16784.83991629413,14051.360555951345,78863.75461145259,120086.42229945671,1.4959621783816483e+19
146,94.29429160045925,5.629043602562657e+17,2042224.0807478353,26528.20124051791,24996.88762060852,17864.342609974097,14204.83438668012,70036.82820649326,109238.55021378188,1.5063508046204097e+19
147,91.86271356897623,6.340924760379032e+17,3325088.859381238,23436.328865822834,28206.53286723888,15166.49522039936,14906.832462067343,66241.88969939318,109355.25502869941,1.5167394308591712e+19
148,94.18401200089434,7.420230702550077e+17,2940627.8492439617,25420.808297257627,29445.40778737717,16465.268755836118,15320.795077707253,76893.63326326085,121659.83612834528,1.5271280570979326e+19
149,85.27064540472784,6.311365716605652e+17,3039602.726804184,27280.917125255986,21402.568823563695,13341.748248662121,11917.450308522526,84351.17963669095,117671.19876877718,1.5375166833366942e+19
150,97.70426437541141,6.606664206601137e+17,3302974.1785760783,26154.405361663947,26462.15605456242,15327.620611762515,14465.445736175521,85027.19736999685,125954.7991607348,1.5479053095754555e+19
151,108.44584052815433,5.953621069929723e+17,3290846.5557921743,30574.7610312397,30161.461453395135,15445.232157521485,16004.187406575815,78344.91089218769,124510.55975215865,1.558293935814217e+19
152,106.34289223034912,8.309129104626324e+17,2645384.073406021,23532.766006836828,26796.731288009996,16298.35717676191,16495.516026731402,71108.83102854424,114401.07834328564,1.5686825620529785e+19
