Time,Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
27,5.071943095460767,1.2767242638421274e+17,815114.2917044284,21769.299473081825,15847.766001222513,240.78747939387614,675.8252645034762,16574.321728620038,33097.91299434603,3.09154731671162e+17
28,14.408006164041357,8.643803490067205e+16,263456.9437345105,9872.057456040027,12073.595936997766,641.5729989807163,482.6153269090276,256.0574103253257,12812.26867423212,3.21045298273899e+17
29,12.036391300831365,3.1966499939267904e+16,264373.0131750712,8196.30148830179,20539.228976582366,805.6132915330502,1128.951569992431,16598.11275108273,38266.293297657525,3.32935864876636e+17
30,11.194220321682028,5.5480504928548296e+16,298895.96425343846,24498.05447480174,18338.755230100745,83.20793015062145,1139.2648842333722,17897.541669974988,37375.5617843091,3.44826431479373e+17
31,8.996554957752467,6.571545448018219e+16,544054.4535822767,26556.061845938762,3243.513755684331,185.99452438723438,810.1707079189815,-2593.8216902059485,1459.862773397364,3.5671699808211e+17
32,13.628486418733308,-5279978991976752.0,348876.9280206887,23938.36863091054,2419.9770353670756,1120.6708418534522,358.60106598725974,21889.130744747003,24667.708846101337,3.68607564684847e+17
33,9.012230531258846,5.666358930947906e+16,1072803.3690627695,21957.200184791905,30967.65175073568,482.4080762232502,693.9858869478525,22918.15411007706,54579.791747760595,3.80498131287584e+17
34,3.704724119284796,1.0497373554569176e+17,662289.8209902819,29561.227046647597,18476.17224555371,958.0045815252417,1289.7049795480166,24494.291434484763,44260.16865958649,3.92388697890321e+17
35,5.669179713076096,-1.1188658727804896e+16,816928.2765500688,21740.274567513687,36926.454788461,714.4517005372334,1101.6523648459333,17586.05734676755,55614.16450007448,4.04279264493058e+17
36,13.62062796620702,8.141834084541773e+16,462754.8809300136,27485.868936920688,23564.194745333734,424.54858778498647,-26.459528802411228,9716.562168199229,33254.297384730555,4.16169831095795e+17
37,3.216582914071246,5.3019695761698984e+16,406843.7875392557,3355.0039804224507,28644.43667414511,992.6565959809407,514.5347828873487,6130.166056890703,35289.13751392316,4.28060397698532e+17
38,10.360003800385076,1.589135899794999e+17,584117.4047463589,10906.532023702837,11847.355784525098,1027.0501244628426,1401.7599758687447,8569.442213635168,21818.557974029012,4.39950964301269e+17
39,22.207006003128235,7.1076101983182584e+16,392739.7489044942,33953.99191249383,29077.505854229345,1044.64466647676,1326.1818826348256,20014.25203883963,50417.939775703795,4.51841530904006e+17
40,17.9774230026434,9.724986746564822e+16,1258822.1474075764,34743.301935588635,30739.16774953995,680.9665963583905,907.7605404447293,10845.802201899849,42492.730491884526,4.63732097506743e+17
41,12.483644343280275,1.8479882265237216e+17,535232.7557501288,26753.37419530338,31816.012332883925,729.8746824849605,1240.750702877418,18540.16860995408,51596.93164571542,4.7562266410948e+17
42,17.63384276331928,9.87380436732144e+16,614028.1806719479,23186.258856147335,23038.613913369125,714.073371709117,488.6906486489954,16073.636508140102,39600.941070158224,4.87513230712217e+17
43,8.615256092136772,4.760253933600739e+16,1408255.2469074123,1830.2156625224234,34767.83011110501,941.9666328413211,1518.3232219869683,33809.17793310253,70095.33126619451,4.99403797314954e+17
44,13.139927286093922,6.869035985448433e+16,483987.3321652146,20951.234019820033,22230.94718294482,781.5156583567255,1607.7292250725031,22666.56515320329,46505.24156122061,5.11294363917691e+17
45,10.95351559561512,1.0564031585294098e+17,692850.2861803606,31902.29215122737,25176.541825337612,713.8324694631508,787.0749272969099,16973.55017140218,42937.166924036705,5.23184930520428e+17
46,10.242802870699022,1.021236111523984e+17,1167054.851581954,31800.601725411416,11989.893830890407,723.7153589617941,892.986513149978,28287.778536891354,41170.65888093174,5.35075497123165e+17
47,12.546415115611618,9.768260368113949e+16,1061108.5701554115,30556.074809545025,32471.405612490056,891.5574942142936,928.0879057012093,14414.1917466001,47813.68526479136,5.46966063725902e+17
48,18.274827792806995,7.74106096447702e+16,621680.1931003284,32560.218578417924,21291.28530371793,849.3445704159549,454.11739930119234,21342.895590707332,43088.29829372645,5.58856630328639e+17
49,5.564418918213927,1.2475079548020878e+17,531144.6321781981,4700.466857599109,29247.087407123276,1189.5986205600148,1729.630907652845,27472.588990979697,58449.30730575582,5.70747196931376e+17
50,13.50538874037419,1.707087378403936e+17,1140379.4218047122,45991.943494780586,38017.7673470174,891.1435842769426,1271.756265425087,26259.502081906056,65549.02569434854,5.82637763534113e+17
51,12.899858114304866,1.6895092575961232e+17,1126489.8974889389,28346.203231728694,30762.124935036965,512.1181006527423,1086.4188736977044,16212.45530862605,48060.99911736072,5.9452833013685e+17
52,16.500189271921403,7.522098152782042e+16,616518.0148575748,42301.731704034,33193.96408702753,966.0118916437855,1497.1450178390594,22092.90216683008,56784.01127169667,6.06418896739587e+17
53,19.639791496686897,1.2765657566578872e+17,1033243.9716000203,19830.582048720127,30073.41909743964,1070.030723062003,1897.5890460017058,29051.858358735848,61022.866502177196,6.18309463342324e+17
54,19.513893358203838,7.1698053352739816e+16,1272002.8927060177,30962.774228508293,29431.911941854527,1239.0548420591913,1019.4649275711109,32487.20664505319,62938.58351447883,6.30200029945061e+17
55,19.021626789366152,9.718478214790194e+16,983568.1043753445,30504.87303380085,17603.39035625687,1190.6070365622854,1340.3513942056452,20658.031507758293,39601.77325822081,6.42090596547798e+17
56,10.259541728155643,1.1608109289868238e+17,1043510.1506715266,44599.18202014692,38023.69460074544,1361.5806730426057,1783.2531028527478,35730.789776419704,75537.73748001788,6.53981163150535e+17
57,27.89197973657566,2.747602332389502e+17,898889.3178633314,12468.953177167536,30267.859621922136,1176.772062080261,1470.570354787112,28218.48196335934,59956.91194006859,6.65871729753272e+17
58,11.978187045821901,7.426100340590109e+16,1076697.8020749227,30217.84121072505,44993.37209212569,919.6549993010403,1087.3925238823122,19673.060938169136,65753.82555417714,6.77762296356009e+17
59,14.341348598583743,1.8072303650708288e+17,932053.1459509092,24095.574488910475,54356.21065016333,973.9790669127754,1327.543497429129,29378.991422567535,85062.74557016,6.89652862958746e+17
60,12.079229803792316,2.3022629071394323e+17,1071488.9177949901,34255.73841220343,28499.979665963176,173.9789453952094,1701.8791775417974,23839.581824533932,54041.44066803891,7.01543429561483e+17
61,21.944276385370735,1.6707953690834723e+17,1035421.1023078009,38250.0052074926,46229.94418570981,963.6095802371965,1104.363528046716,20712.643716865026,68046.95143062156,7.1343399616422e+17
62,20.42114653073006,1.756413429272744e+17,1823367.6688884906,43937.769138500065,44464.66555797025,1385.6518477665472,937.6003517595425,31407.21722586024,76809.48313559004,7.25324562766957e+17
63,15.826921551306974,1.896934055995e+17,1497157.1878108233,33264.65186368641,34535.7280722092,1724.3839059242607,2103.5442538300285,41728.79542895967,78368.06775499889,7.37215129369694e+17
64,15.508652891163631,2.4283300042317248e+17,1159053.661912213,45386.50150231441,23621.396869720586,1617.7081600929246,1663.302840497773,32319.405002280862,57604.10471249922,7.49105695972431e+17
65,14.56680677135278,1.2693717230505691e+17,618225.7838856496,33128.927953620776,48866.52764356429,1554.376692005965,1752.835425092988,42012.88361177637,92632.24668043366,7.60996262575168e+17
66,15.324848383415095,1.8312868814893978e+17,1266829.7310902472,52479.81028029233,23563.85123527665,1255.4728522713822,1819.889729511227,46574.76581039362,71958.5067751815,7.72886829177905e+17
67,29.307640855233174,1.625857495670249e+17,1636751.858196809,56783.429183387416,38066.41122910885,1644.2675460013556,1263.1661909589716,21233.15388319602,60562.73130326385,7.84777395780642e+17
68,15.125251857501484,1.6052386329792176e+17,1314621.5684968433,36204.364491492874,32242.289471437187,1107.9836054975603,623.8678237576928,21787.00528594743,54653.162581142315,7.96667962383379e+17
69,19.333549140733897,1.4636517884836544e+17,1117702.675393438,48828.165982344435,54507.56420103152,1312.3901860626702,2183.6483536059523,44073.32804265841,100764.54059729588,8.08558528986116e+17
70,10.5905476341516,2.0489588014290317e+17,1311363.253728648,45628.557932321564,53596.499367938515,1188.723854213969,1079.4537535703926,35694.350495575774,90370.30361708469,8.20449095588853e+17
71,23.516303188914208,2.3511886860002445e+17,969338.8877514284,36132.060398997884,50750.54245158792,1078.8621985326872,1385.6907375685423,34143.067451618816,86279.30064077527,8.3233966219159e+17
72,13.171142555854818,2.3102199160286995e+17,1886534.2225643191,47982.07092902887,50289.95963215716,1847.371018639469,1936.0620572923865,37295.83571500736,89521.85740445691,8.44230228794327e+17
73,20.85267195781981,2.6705030953000698e+17,1514500.2632043804,43049.26516497244,50415.39879912842,1509.3009053381202,1280.102801150598,34020.48553374329,85715.98713402232,8.56120795397064e+17
74,21.69830854881272,2.7278446887471328e+17,887099.5772432806,33794.097881998154,35298.42840872482,1637.3447691163872,1533.4906155615263,34460.371831489436,71292.29085577579,8.68011361999801e+17
75,14.61243675468485,1.5247581076930102e+17,1289010.8052527942,73189.02913356022,32518.511102891236,1282.8694959351833,2540.3282212106024,31885.65193893652,66944.49126303836,8.79901928602538e+17
76,26.994305654212855,1.6636896389790387e+17,1195590.4222412996,53134.705399934166,42999.46004637651,826.4819669480966,1720.1226977323527,37019.64401395967,81739.22675806853,8.91792495205275e+17
77,22.196476747208962,2.82088882078679e+17,1169327.5199457477,50706.27639320917,29768.502354106466,1085.5621457151226,2255.4297354097625,35285.90792666692,67309.84001618315,9.03683061808012e+17
78,23.02725033704306,1.4452310634159203e+17,1454580.2169602574,65615.22926455844,38512.4314167588,1995.549001741769,2350.828947959065,23062.46710699035,63925.72747170822,9.15573628410749e+17
79,27.29114371566454,2.167836342396483e+17,1881474.6731820228,50803.540498076305,51881.414006894236,1330.3612953280463,1957.1824228181115,56058.744857732265,109897.34128744461,9.27464195013486e+17
80,21.996330048942447,2.449354106274404e+17,1152622.5197141075,49344.764930302816,39352.90379370083,2447.4155080061214,1474.0861771179784,36650.93830953916,77477.92828035797,9.39354761616223e+17
81,29.351600608984505,2.5867591669875494e+17,1312874.3990610393,62898.439417019305,45489.220646661255,1418.0066212845634,1969.2811932432203,36673.641233063994,84132.14307296847,9.5124532821896e+17
82,21.85154631780046,2.7229307428277878e+17,1258051.100961192,41996.91250643223,44648.47884521972,818.6963319462433,1798.3485976112147,37451.17353003211,83898.00097286304,9.63135894821697e+17
83,20.58293209274504,2.4606917286315302e+17,1651514.4363131549,47298.95174252357,43183.10582323935,1469.819173564195,2359.244143011884,38358.50216736141,83900.85213361264,9.75026461424434e+17
84,16.44859474466331,2.6367811822598707e+17,1279634.169039539,61214.73353698736,43138.47961237173,1804.1652993267787,2021.1991030814354,51536.58070009809,96696.25941555126,9.86917028027171e+17
85,15.529654934005821,2.6122985456704768e+17,1954410.8336730024,35471.19137508078,32415.348436639644,2051.5600632290784,2234.2328710699194,57244.532331456845,91894.1136391664,9.98807594629908e+17
86,26.82822431771082,1.989132558242654e+17,2080384.0037372762,63552.254792836495,57187.49570535181,1398.0076009217844,1666.5396452153425,33191.97613012923,92046.01148069638,1.010698161232645e+18
87,24.03842661627892,1.9246243327934467e+17,1395434.9967201937,53520.36515681696,37504.701445035666,1561.8679115228813,1863.7386613697722,41467.231117488074,80835.67122389351,1.022588727835382e+18
88,17.937485793799986,2.1138969735690336e+17,1553180.2313252245,63788.01880230677,42762.77356473468,2396.344049895989,2032.915801241736,52406.45360073295,97202.14296670936,1.034479294438119e+18
89,35.68934367733988,2.2935942986571872e+17,1183851.4920506575,61608.95093399737,55375.52731446761,2105.449185135705,2143.311408153743,41450.54113037816,98969.37985299951,1.046369861040856e+18
90,24.736421325021702,2.8096909556988486e+17,1013636.664567721,47726.12429571498,60538.860102673134,1421.8052436603184,2504.388797304921,49760.41403240578,112803.66293238383,1.058260427643593e+18
91,32.85791558911694,2.136142432339408e+17,1333596.6227526348,44277.92539824372,44873.68608947642,1822.6071111621875,1460.7872148823376,45050.60220228955,91385.07550664831,1.07015099424633e+18
92,23.918223462190472,2.1947725024720227e+17,1767709.4439279402,46829.862947483634,54681.78862113178,1616.2050792275422,2074.44409468085,61240.799307713496,117997.03202352613,1.082041560849067e+18
93,27.197955632903227,1.9006768144273802e+17,1056524.6238234607,56009.39838870109,71159.19319210344,1840.7061036869495,1536.2673734176303,50014.861966797354,122710.32253231842,1.093932127451804e+18
94,30.933311360712764,2.2437043685129146e+17,2090859.8983607898,58341.69866950338,40704.945078423465,1919.9753322979695,3063.2698688556625,52898.16762754839,96666.38257482753,1.105822694054541e+18
95,21.365524332135372,1.7050546699011987e+17,2087483.5291448112,44733.90721403111,52529.970782359414,1668.055923048586,2402.8259395825885,40518.85173393118,95451.64845587319,1.117713260657278e+18
96,28.15361096815564,2.6300196617111824e+17,1541127.773519488,47934.166040996584,48547.684889819924,1657.908416508368,1749.8451652809042,55570.8909597262,105868.42101482704,1.129603827260015e+18
97,35.546228642952265,2.975170059717177e+17,1490436.9326929473,70586.37398178878,66621.94510935238,1779.7620114423516,2386.923533058598,49138.27258077972,118147.1412231907,1.141494393862752e+18
98,30.348728323081346,3.450313687401263e+17,2143168.892888386,80957.53516622816,64469.102180693066,2053.5407214057277,2200.720563792749,52670.902586675526,119340.72533116135,1.153384960465489e+18
99,24.855285202794068,2.7228683908822912e+17,1710745.5633722742,50982.78228644325,55762.3374777038,1589.2201231996494,2756.751909342609,67282.76130793244,125801.85069497884,1.165275527068226e+18
100,23.70960996316933,3.126615266990123e+17,1732541.181454904,70387.49095277362,52636.91893076634,1578.223025415859,2924.257912550137,59826.61867121839,115387.79551453487,1.177166093670963e+18
101,22.215524165658618,3.255879436108188e+17,1812656.4218006004,80909.81938845258,55103.80221830725,1879.957347681783,3004.554333049106,51383.74680942237,109492.10336077874,1.1890566602737e+18
102,28.35719277657426,2.4396927994260474e+17,1644816.6114580682,86546.72479970854,53709.52103985859,1804.0632261989272,2641.465446711499,45993.01712925924,102344.00361582934,1.200947226876437e+18
103,26.562094117467055,3.5358132959191725e+17,2276291.31522242,91092.06578461712,47033.413056706835,1974.320962853515,2061.476193002834,49292.96470076585,98387.85395047552,1.212837793479174e+18
104,24.946913876657035,2.967542325404806e+17,1570227.252949456,76318.04798049259,58887.29828534,2060.611504130946,2554.0176034762503,38914.537086073105,100355.85297488936,1.224728360081911e+18
105,32.67966408569513,2.4914939019586723e+17,1794776.9025208002,73199.63837368134,42361.41360015726,2044.4715836233831,2617.098085752053,52649.568285497066,97628.07997140638,1.236618926684648e+18
106,31.627492969251108,3.685649150529855e+17,2200169.242796207,74118.18341094804,59254.01943567447,1986.449171924152,2674.179680322795,52945.3637384616,114873.56285445887,1.248509493287385e+18
107,35.539959995997144,2.8874668687533184e+17,1789808.8084551012,76002.39687929736,65468.67000299381,1885.5761761091078,3092.3107708683665,51722.85485181795,120283.83562568013,1.260400059890122e+18
108,32.07881580268798,2.1901893402422448e+17,2264793.5679965923,56452.97381155935,46410.694444976674,2740.7440621526634,3051.4007787147343,55407.61345132514,104869.70867501655,1.272290626492859e+18
109,24.63756204910638,3.226859311522165e+17,2181489.2705425643,58417.82252968869,51934.482693624625,1772.6661316480095,2396.714406526177,50396.93407924189,104728.13117939269,1.284181193095596e+18
110,26.296890127208194,2.9513793105162963e+17,2338058.0499375043,86879.20602087866,56071.15577601927,2226.138635625458,2158.663041163946,66802.24066086182,125032.05947804503,1.296071759698333e+18
111,30.240009115919705,2.32387090254825e+17,1858746.0475499234,75063.27199257379,67742.90676674948,1685.1896724534909,2435.0803453177655,55602.66670535178,125780.65381741902,1.30796232630107e+18
112,34.36050061544718,2.6250649755182874e+17,2166875.3766631666,71686.43342113864,51552.63561677367,1932.830821672524,2749.1718070169686,39620.44840014096,93922.2558239316,1.319852892903807e+18
113,25.700440511393527,2.679213522791802e+17,2230183.173530863,76111.3117547686,61204.90711922126,1680.7423266006674,2529.3029218817155,58851.8960465926,122586.10608769557,1.331743459506544e+18
114,37.94768104576784,3.98999900373654e+17,2204387.610643303,92097.22068757543,58289.822071500384,1912.9008896660703,2656.0458680734455,59784.64340761356,120730.51134718739,1.343634026109281e+18
115,28.706154773104682,2.6777764675455872e+17,2118485.6538705043,75736.13772301286,54771.57280788631,1864.0877167888516,2476.02670061111,50353.53505044017,107601.1345589376,1.355524592712018e+18
116,33.61602757616564,3.8132353130228966e+17,2251781.2282182565,88445.8527590615,71743.99533956009,2413.888126477546,3435.144330912071,66159.9178820726,141339.05755254475,1.367415159314755e+18
117,23.56453722678394,2.937552942651141e+17,1654461.1800470399,83026.87932118976,81279.06092291603,2096.390122342944,2383.3215689060694,64383.131051890094,148045.5135437122,1.379305725917492e+18
118,29.060183775959317,4.007349775856855e+17,2707399.5462855645,75473.52484781566,68687.34067211226,2258.1314308887454,3238.558482695884,48701.62722528261,120627.52638009076,1.391196292520229e+18
119,32.32642032348258,3.417780769699437e+17,1660757.2625828919,98644.05612014385,57825.86858787673,2627.499733270281,3065.9599206406415,63273.53078013909,124165.35928865646,1.403086859122966e+18
120,35.254089692750156,3.47624545604227e+17,2320007.608228876,72126.65242422448,56301.68840272779,2023.4341575119204,2672.0918942538074,53248.95941884376,112222.73971582536,1.414977425725703e+18
121,38.065979362377334,3.363266053972255e+17,2749446.2111125193,59597.173985174144,69185.2845596867,2414.141416461576,3011.2314356860797,58198.566655866074,130395.08265123886,1.42686799232844e+18
122,40.19710654052202,3.5808202902276826e+17,2639295.7649902487,95105.26808371866,58552.83123772802,2498.767039181236,2636.723364123828,57041.8972739288,118231.45187578065,1.438758558931177e+18
123,30.33659676709356,2.7181078524408218e+17,2157856.263945716,71346.16419721412,78564.496184277,2435.768663655133,3120.8278459638377,66891.2783575523,148576.60238779313,1.450649125533914e+18
124,30.050711192109723,3.4309002575017434e+17,2431790.3115140065,73291.96108742092,76394.62560527284,2868.3571191386136,3252.611365755518,59457.53657737736,139104.77354840573,1.462539692136651e+18
125,31.401170104157547,3.1129246603925504e+17,2188086.3715063524,96738.08513370295,73154.55314220928,2176.2939045679545,3199.436874681864,64359.43566759818,140713.4256844893,1.474430258739388e+18
126,34.54360636704967,4.0619462570994086e+17,2861534.9729419854,67529.44358295065,78613.01694289758,2414.662632199734,3137.1395859844006,59639.74249247511,141389.8990213571,1.486320825342125e+18
127,37.17217816422576,3.5909956626108736e+17,2282684.2240292486,95461.80460547464,66944.79858801878,2633.137737645932,2871.8416605539874,79859.42835993093,149676.06860850367,1.498211391944862e+18
128,35.61311723903204,3.815195892257496e+17,2942492.8613489806,104627.85416705465,80692.26076638512,2081.1138773705334,2914.0053102539846,65669.761359535,149276.0274361741,1.510101958547599e+18
129,29.06005797577042,3.897667747282918e+17,2041251.9426599322,83124.42011497695,81757.19744479834,2000.7130563188584,2489.76116567148,54350.54039183311,138597.49900230294,1.521992525150336e+18
130,35.32283642771376,3.6097690373294125e+17,1927290.0448263115,59010.57029395175,70263.5745518981,2724.730550599491,3292.7330119640687,51067.367594233525,124623.67515809569,1.533883091753073e+18
131,38.41341650617839,3.7745382667265645e+17,2334582.2832641224,98597.01440517505,70691.2543293642,2956.134264221665,3141.5576475412354,58806.221354446585,132639.03333135202,1.54577365835581e+18
132,32.94071881106996,2.6285818882860205e+17,2852547.365878952,98780.57840096536,86020.64662991642,2716.099411361931,2983.500039109455,64388.16898502403,153392.31565404992,1.557664224958547e+18
133,32.8006270303947,4.5713777615879546e+17,2653163.42575407,86467.79844825632,73891.06696226328,2733.279034270764,3064.466341860606,65764.72125762166,142720.25456174556,1.569554791561284e+18
134,37.97080828280271,4.4486913853219136e+17,2985614.2958507664,104714.32452946003,81100.84192792687,2661.578235002562,2788.9161835396385,60953.031048155724,144842.78915962222,1.581445358164021e+18
135,43.72093672703011,3.739259072534141e+17,3091002.4185544965,90505.19471970902,73078.82003796866,2877.4372646235583,3254.2576135350355,67468.25495852287,143801.33261002658,1.593335924766758e+18
136,37.16081673680077,3.747723656715476e+17,2846809.7642283053,88287.0972663242,79651.00825902613,2546.1158623820143,3177.287709132457,62099.77792743909,144928.07389559768,1.605226491369495e+18
137,31.337714413413202,3.9317248200408806e+17,2113603.671300668,91965.39737686094,67793.0127483852,2825.4694523068047,3078.673016342255,74948.58151970714,145820.26728443458,1.617117057972232e+18
138,33.11388003013981,4.1362255443388314e+17,2134666.7434722935,101317.220963652,78445.22286631742,2709.9826231324696,3807.0909323082064,80577.70993886617,162830.0237374918,1.629007624574969e+18
139,38.99182743281661,4.777865593472869e+17,2599416.380145747,91461.38288970188,89533.15009086838,3004.816418616795,3815.9676051051956,66787.70232323567,160136.82001920923,1.640898191177706e+18
140,35.538827214383,4.007160060220697e+17,2589123.9390464835,107534.1920414408,73897.77393589442,2710.3553154552924,3038.0987033659167,77241.63257971342,154177.50521897376,1.652788757780443e+18
141,46.59863397905419,4.106402124590168e+17,3289036.888164511,100948.79923514933,56514.127022633365,3295.6590337514554,3130.4673716843386,70114.38507649727,129758.97947081499,1.66467932438318e+18
142,44.09778759659365,4.3238311824237606e+17,2623404.45426173,82743.6150808829,68705.74955228558,3057.528592456611,3230.880571945157,64215.12696353985,136151.7570877706,1.676569890985917e+18
143,41.77061284904691,3.6017655106134714e+17,2811290.3313628947,81758.69316297038,76803.41571074576,2919.412677178021,3288.6144372274593,62720.739280987545,142812.76942896075,1.688460457588654e+18
144,41.139536563337764,4.393053708470174e+17,3117849.6103151613,96725.0170525857,85262.66584738648,2588.370528521429,3236.7981236462,85972.91564578106,174472.37961681373,1.700351024191391e+18
145,43.79925475332861,3.9113624513173446e+17,2358638.4237574884,83634.8702827974,65017.87471627099,2737.6485138409494,2470.921758842521,62905.24687716083,130394.04335227434,1.712241590794128e+18
146,38.73345957562376,3.948293258077609e+17,2575957.684016265,89375.53076038935,76241.6226713441,2982.8430191044113,2944.880931085443,69060.1735513118,148246.67715374136,1.724132157396865e+18
147,41.613973718521194,4.566022851438258e+17,3075672.6842326224,96989.21294123487,100779.67426462844,2785.1956291696765,3659.320006526751,76553.16022108406,180992.15449223923,1.736022723999602e+18
148,41.79220735065419,3.885523420846742e+17,2852308.764347436,100408.18241526563,77663.33145115097,3255.893729656315,3763.897356069171,65457.66552210559,146884.89432932573,1.747913290602339e+18
149,43.46815883016234,3.709491625549954e+17,2433015.592710973,89028.46445272297,85950.57767401352,2703.228529716804,3158.236571143579,76576.77396648754,165685.58821164464,1.759803857205076e+18
150,51.82954717135077,3.963449395363662e+17,3310909.067153014,120244.27211796676,86665.46696782822,2888.4025421461506,3597.4000416580006,67389.62709807522,157652.49410756142,1.771694423807813e+18
151,38.71450999106293,3.980690210389224e+17,2701095.3063793364,98001.16438554638,78803.21123906535,2920.2701690766307,3978.813312472141,75674.12624546842,158456.15079700592,1.78358499041055e+18
152,48.38324916290661,3.790988560051545e+17,3225487.9468986513,85800.98324998401,77666.28422654873,2256.426235824909,3540.259975716527,79895.58660845418,161102.13081071945,1.795475557013287e+18
