Time,Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
31,21.404090973294053,1.488312528187975e+17,63671.16254625544,7319.759099430201,6662.145289717562,5155.6969793711905,7046.4396089888105,9667.933375903494,23376.518274609865,3.591224478956221e+18
32,29.90621099011582,1.8585889279385824e+17,65775.90525818842,35499.87133199431,7018.06037494748,1312.965511909343,5258.062762983782,11065.411985299299,23341.535123230562,3.710931961588095e+18
33,28.291212962162827,1.5933407518466458e+17,53909.903142342286,28433.633344461115,6501.561551502166,2436.755620559185,3351.1948262824026,30989.28058013128,40842.03695791584,3.830639444219969e+18
34,30.322645854416955,1.636196966303106e+17,22948.446122864036,31697.732206091336,5387.761502840785,3620.6197865532827,6486.205902904942,11810.454867944818,23684.422273690547,3.950346926851843e+18
35,17.164285922876182,1.107059981059842e+17,49273.851069207834,47013.64815535206,11891.298382525365,4003.403972910049,7995.194370392201,24028.46613882369,43914.958891741255,4.070054409483717e+18
36,43.8228018020456,1.169927622646432e+17,66594.03911213407,46863.951996915246,6702.273213894312,3640.86376712689,2161.0284121584737,9798.407710277877,18661.709336330663,4.189761892115591e+18
37,23.726246039483414,1.9555870654325376e+16,39804.649988397156,22871.315338703625,12835.954714195403,2867.348983628853,7624.707255640893,27077.101698522707,47537.763668359,4.309469374747465e+18
38,19.113746533954483,4.257532009001424e+16,59706.81430743869,28915.455482728907,9779.440405604413,2352.814800316797,2405.36271637727,13766.373754278262,25951.176876259946,4.4291768573793393e+18
39,26.953989639583153,1.6413120739892483e+17,61977.01186026489,26260.577572336548,8026.079486894469,4218.235185930584,5481.4440508322605,23309.717198593324,36817.24073632005,4.5488843400112133e+18
40,16.282566674117902,1.1075463523874989e+17,56252.45504727711,70185.25962841223,12203.826668694357,3.3169563222350007,7855.379970492833,17773.841055545374,37833.047694732566,4.668591822643087e+18
41,46.79118700897603,2.51056728497814e+17,65533.65548865869,31775.7623395274,14156.072305823174,1440.8422640245526,5068.572240798005,28927.69330666829,48152.33785328947,4.788299305274961e+18
42,23.83739778649294,9.904280091337053e+16,65045.035396570696,15762.972221872224,5893.691023681616,5556.4982468549615,4769.078103546651,26043.203097819314,36705.97222504758,4.908006787906835e+18
43,41.107927794357394,1.881997977542002e+17,109223.21614393801,60646.020063343094,6267.012282620806,2969.2934700309597,13424.27554862361,23646.6607467003,43337.94857794471,5.027714270538709e+18
44,29.488957127913025,1.7760956884795184e+17,54231.363535019336,49050.947859185755,9918.751148088313,4728.190132835964,6178.664989495057,22553.33652255767,38650.75266014104,5.147421753170584e+18
45,31.986089361295605,1.175354525621812e+17,76803.33474509728,53902.69274867557,11908.143643578262,6861.875498207477,9646.812176164718,18411.375114661554,39966.330934404534,5.267129235802457e+18
46,51.31015266553717,1.2579660296295478e+17,91360.44017137281,59701.04533112698,4807.238040056409,3646.51036102363,6696.954263569636,24136.387748696296,35640.58005232234,5.386836718434332e+18
47,42.583891625679755,1.9248762168493878e+17,110429.8133870083,49527.99770325015,14942.21729526132,3470.223259596888,5380.79549995392,12231.039699935638,32554.052495150878,5.506544201066205e+18
48,21.212854712968895,2.5877087380904845e+17,82943.90739172303,57338.828651668664,6410.268890722302,4307.030486451283,11135.76704016794,24241.054727554096,41787.090658444344,5.62625168369808e+18
49,52.05611554182005,1.6074163349780698e+17,77964.17198744987,80428.49956494803,8481.80511899529,4131.653885330008,6861.636834690113,34616.37360198052,49959.815555665926,5.745959166329953e+18
50,50.110729027839724,2.5368672716119814e+17,74352.71440162664,36768.13300896065,15155.531984988324,5783.936472842234,8838.186362152092,30664.16650404066,54657.88485118107,5.865666648961828e+18
51,40.62424184379014,2.0777771700064195e+17,75581.39955240508,55853.30381973874,7191.469991460167,2322.7331575342364,9580.709644199791,39616.005402791656,56388.185038451615,5.985374131593701e+18
52,46.13726492493706,1.9749073664239226e+17,71617.40021241395,52432.69166404182,8680.427509555779,3863.204590350657,7803.4869607866585,26346.438200658195,42830.352671000626,6.105081614225576e+18
53,37.04699959149491,1.2209367047409558e+17,31807.779786282277,47491.71589919191,14692.752880594553,4933.995486211019,12401.307755668804,30951.241844402437,58045.3024806658,6.224789096857449e+18
54,28.670678187160608,2.2834311352518938e+17,74338.61034213756,73588.12632570835,10551.59136311715,4546.675463952848,11862.848627527794,30516.77234174699,52931.21233239193,6.344496579489324e+18
55,50.46337821126272,1.9628487650644755e+17,83802.99696577361,57572.65184316567,11945.89460950028,6271.483804836221,13359.319478739502,35854.61225519681,61159.826343436594,6.464204062121198e+18
56,50.11576299582364,2.985728045956063e+17,77769.48417479264,56667.9526291507,8566.785929483965,4612.394483473641,10616.914064297742,31973.130321347373,51156.83031512908,6.583911544753072e+18
57,40.71359855677741,2.3917626180783853e+17,104083.13405923992,55029.83398690343,17788.569378008957,5485.718487453704,4811.148454057709,25146.378367267935,47746.0961993346,6.703619027384946e+18
58,45.901430089990406,2.940081890296519e+17,89367.66244578442,56973.56306478552,13399.907742817606,4653.471264947729,11390.141315766614,31285.00262442917,56075.051683013386,6.82332651001682e+18
59,46.77787161597469,1.897114407802229e+17,90103.34659855899,50044.95879576078,10994.974940695858,5199.722587474908,12107.654177613422,41915.60075685313,65018.229875162404,6.943033992648694e+18
60,43.22089907889367,3.135941920812336e+17,70992.25516550266,71624.64383283553,12648.813759787638,6817.869747928385,6798.313722839594,30400.961399233856,49848.088881861084,7.062741475280568e+18
61,53.003484907757496,3.0370399988942534e+17,137367.53280371387,43918.10854109514,17176.229945196577,4796.700342752745,7071.187225076763,23720.92545258246,47968.3426228558,7.182448957912442e+18
62,30.276675004082836,1.9877679256082106e+17,86062.15015319848,63892.38759814998,11300.01191956078,6396.681052331657,9633.459644641602,31143.9061971937,52077.377761396085,7.302156440544316e+18
63,70.45033176388986,1.879006701254555e+17,103263.75382498583,84326.64389603706,13388.614129366591,7287.924187616005,10467.055840540896,30592.160335167526,54447.83030507502,7.42186392317619e+18
64,40.4438034660006,2.230759709747916e+17,106269.63113260879,64923.78412280921,15123.885145700286,5494.518319718798,11472.766599586294,28455.307867083644,55051.95961237022,7.541571405808065e+18
65,45.84371447549817,2.1560175957913104e+17,98256.21802886025,50137.65172292729,18605.369138353803,6853.182160215475,12161.118218191461,33452.42862086169,64218.915977406956,7.661278888439938e+18
66,54.875546529546426,2.912809756298345e+17,105850.6366807793,87256.65585201222,15272.432230340026,3419.740840086243,14873.512203903603,44532.40181283721,74678.34624708084,7.780986371071812e+18
67,51.231403986139206,2.5474969136670557e+17,69289.55054858248,49256.85388533014,15541.825179990972,4683.497771467901,14786.138451071962,41662.12947799321,71990.09310905615,7.900693853703686e+18
68,60.10537811247965,2.912783976656193e+17,65773.50333976082,69705.64650824074,13739.2628614567,6632.48678369719,11204.794356792929,41360.56348602004,66304.62070426968,8.02040133633556e+18
69,63.97504950089018,3.133309061829302e+17,80063.90805245776,73356.14738619214,10826.894574556309,4697.8585422496635,13001.013259961965,21028.87107128816,44856.77890580644,8.140108818967434e+18
70,40.52429668052928,2.768161630772916e+17,109102.3594804007,55143.99409866442,13591.216282971804,4997.6206722571105,11879.976296515182,25759.189202838483,51230.381782325465,8.259816301599308e+18
71,78.59898973063466,3.9619850729278637e+17,105359.75865316411,72694.35452947,13660.496120829695,7820.074179976113,18248.636885161046,44646.24286546432,76555.37587145506,8.379523784231182e+18
72,62.93726161334938,2.679713715819907e+17,85085.43129452885,98592.65197024883,17742.57646222281,8151.339890943862,12705.809992167962,44462.77363707074,74911.16009146151,8.499231266863056e+18
73,81.42195281397429,3.085678221865432e+17,119960.95177890475,72016.25392702868,16180.855407252246,7040.697491199905,8783.375647222427,32093.409702680954,57057.64075715563,8.61893874949493e+18
74,66.30815736924565,2.5124669568797254e+17,96954.37323271515,56803.87177931248,19135.970580016194,5621.340954029769,12924.421905637217,52377.587485571494,84437.97997122491,8.738646232126804e+18
75,77.81656719250003,3.4603126321103e+17,154848.2489307072,57555.026719003705,13941.346826702233,6324.89483361499,16198.419551867135,42185.954598676195,72325.72097724557,8.858353714758679e+18
76,51.67409945366137,3.8289735444710886e+17,127944.45037477274,85237.89507156349,15460.89525885332,6892.879309882891,15771.908886167075,23989.622247651074,55222.42639267147,8.978061197390552e+18
77,87.1800337240291,3.028812957661534e+17,123993.04950700395,76956.39525692411,20333.575334932422,6358.9117424522765,15183.092151493453,48026.07043799777,83542.73792442365,9.097768680022427e+18
78,46.97005273299826,3.372395040954749e+17,151554.10542475316,57114.45408227805,17872.609009268745,8557.122662686921,11806.389248846446,42416.20040414857,72095.19866226376,9.2174761626543e+18
79,65.76815549323268,1.9092379719297174e+17,113785.99040097996,55336.030398963834,25655.977169147813,5459.180532060665,16616.98414046769,46378.65480804121,88651.61611765671,9.337183645286175e+18
80,58.068726231890935,3.2366869872761683e+17,90457.03062922502,96722.49979714573,23120.294970232826,7506.321468294756,12941.656304168702,33998.96805813539,70060.91933253693,9.45689112791805e+18
81,57.145295804953086,3.831541155899939e+17,144647.96545064304,93919.6188328906,12402.408215589146,7019.087224783009,15861.927354669144,49720.35540124572,77984.69097150401,9.576598610549922e+18
82,59.50134555029308,3.2513458897250477e+17,110772.05213449016,101047.48634310508,19015.44232823356,8440.53184543934,13623.754440076309,44289.59898539927,76928.79575370914,9.696306093181796e+18
83,71.83330912579514,2.7408880415268733e+17,183017.64460400326,93879.84941442515,14900.339486794863,7280.0509845336455,17503.9622070245,37250.74698824926,69655.04868206862,9.81601357581367e+18
84,73.33499582355469,3.816823392904733e+17,127466.98974910125,93920.41257969128,11803.004654339727,6918.918823774491,14048.287813492343,43339.33530795877,69190.62777579084,9.935721058445545e+18
85,57.500815428823515,3.201982336824616e+17,152309.08451737344,98363.47677791743,17111.343967542918,9477.023373090688,13835.385442374729,49676.28452154163,80623.01393145928,1.0055428541077418e+19
86,65.99414712236965,3.1764905560493805e+17,156755.4267253236,86692.96456753521,16571.57588370388,7566.958336799738,11378.38362854696,30283.483055598288,58233.44256784913,1.0175136023709293e+19
87,74.17357286839986,3.267184079594023e+17,142349.84273224443,91689.91632035542,22843.252432220772,7314.207607641594,11718.101306364562,47233.26627362281,81794.62001220815,1.0294843506341167e+19
88,69.08824919546007,3.681648785574338e+17,120579.69013237912,109436.3803216227,22191.625435118127,7761.636646021389,15617.726250610429,41591.46279896972,79400.81448469828,1.0414550988973042e+19
89,41.59040793007422,3.036713469581578e+17,178226.96418388805,87138.2192968463,19231.05800231127,7946.682048372852,16592.71586978708,47445.304196884696,83269.07806898304,1.0534258471604914e+19
90,74.01596100052029,4.422999393041523e+17,130743.94599253067,80915.82498317861,13824.472031743675,6363.342260222402,18318.173701372292,44608.88870759675,76751.53444071271,1.0653965954236789e+19
91,73.49219901755744,3.08364046511152e+17,140990.62953913666,98003.14291835681,17438.171051378045,9088.028076118471,13017.557923491091,47070.21921270271,77525.94818757185,1.0773673436868663e+19
92,64.35142704904888,4.5176123260698125e+17,147582.34991275743,75071.56473586959,15888.743402570919,6955.484388858887,18884.83542312516,46148.56491272136,80922.14373841745,1.0893380919500538e+19
93,76.1344014660349,3.737887944595649e+17,155729.17328483192,109463.24837626649,14002.13513614009,9379.809653964438,18052.878618566097,30649.802396809213,62704.8161515154,1.101308840213241e+19
94,76.08602398041366,3.033894496859888e+17,130197.65100611221,94935.89954962395,19236.03913504567,7759.379109177189,21521.654155257114,52276.120691403186,93033.81398170596,1.1132795884764285e+19
95,75.63354897958445,3.4655292399132646e+17,172103.77479580892,107978.7022548244,25821.578419532838,10215.654555707471,17549.112431782352,54728.49385788161,98099.1847091968,1.125250336739616e+19
96,54.71693041166381,3.811298584096301e+17,170186.09700739197,92377.61455509406,21838.464973750684,7975.5179169531875,13041.663933604237,44807.419232616085,79687.54813997101,1.1372210850028034e+19
97,87.35260752419029,4.0590051966681446e+17,174720.5628071108,136329.2255276698,22375.498054370302,8550.258049490947,15720.214886571423,54764.424526932846,92860.13746787456,1.1491918332659907e+19
98,75.59764522992472,3.836182281904286e+17,97134.05958118143,104456.26758939428,20930.905617277545,9258.262932042346,21490.3484042091,52152.30220752727,94573.55622901392,1.1611625815291781e+19
99,88.61277396956288,4.346833029124148e+17,157859.55101508347,89319.29021966594,23268.55141629026,7484.17823919222,19972.99733088329,47807.284119246935,91048.83286642047,1.1731333297923656e+19
100,65.89930956289031,4.777977799593491e+17,169701.8226370572,116910.93559719477,24583.487959099217,11498.687499313211,16691.48367752144,41703.77692690976,82978.74856353042,1.1851040780555528e+19
101,91.87389353831799,3.907361709711685e+17,173099.53149170786,82777.47060686417,22862.539019740958,10350.587964664526,19009.02562260161,46104.18079132882,87975.74543367139,1.1970748263187403e+19
102,82.62058772273073,4.4121691235632646e+17,162782.4625764833,128789.16126134736,22139.139349394558,10637.152345488867,21631.868366406343,40266.72587847496,84037.73359427587,1.2090455745819277e+19
103,93.49908311619099,4.405688875567289e+17,165547.38542468302,125533.58817494483,23057.303915413835,7384.543495792257,22207.63176798004,60177.208400469266,105442.14408386314,1.2210163228451152e+19
104,90.72797866485556,4.6029140649716006e+17,163759.61853781858,128314.22420253752,19998.39544463779,11751.897492139138,13881.239304449016,56091.357528697234,89970.99227778404,1.2329870711083024e+19
105,100.05993676765095,3.660567967743133e+17,163512.67744202045,150896.26763293776,22676.04763806857,9517.879963299027,22933.22724604078,46080.92580360776,91690.20068771711,1.2449578193714899e+19
106,92.07312050094106,5.230997004957061e+17,193288.18255683314,129315.79295847318,17848.83847128065,8718.764627267565,18512.991644685015,48317.43649597747,84679.26661194314,1.2569285676346774e+19
107,86.65632360983898,3.355022937178693e+17,180274.88369129068,109685.29246631541,26234.57173041423,8366.405759986686,22393.7706214633,52866.20475497746,101494.547106855,1.2688993158978648e+19
108,101.33874289901406,5.120786756779004e+17,183949.6027700182,130740.75299227817,17404.565672816454,13388.019713342954,22060.133165787527,56480.3804013975,95945.07924000148,1.280870064161052e+19
109,80.44463407017228,4.1422033770084326e+17,176481.75525866274,145067.4079468206,25408.031542963603,11339.796571374805,21239.18992093367,62320.89932947828,108968.12079337556,1.2928408124242395e+19
110,87.47306748326478,4.094701667737235e+17,166098.99555441254,93502.05263654649,17174.937286108085,12487.977289803877,21973.641166106863,52129.545161606504,91278.12361382146,1.304811560687427e+19
111,116.28723974715953,3.494040075150077e+17,197575.53853207882,118170.2300375317,25294.806894146546,10207.870915965066,18145.035996537124,61868.443089031905,105308.28597971558,1.3167823089506144e+19
112,83.53462487008066,5.046284032065039e+17,163888.077370389,93414.503179897,29190.864287418564,10547.457959076537,18782.04496399778,58458.947058454796,106431.85630987115,1.3287530572138017e+19
113,82.99900980021116,4.887839594598004e+17,219246.7354027927,150008.73902913285,31151.234877589824,12569.504543165003,19720.48427914311,53787.54719456708,104659.26635130002,1.3407238054769891e+19
114,78.5430539673795,3.836351165773695e+17,167407.15191598344,131073.34809557282,24362.062660932665,10231.832289003834,20249.257528925835,52946.762680507905,97558.0828703664,1.3526945537401766e+19
115,77.65807460438337,4.8314100280574086e+17,161299.47975898455,137492.80850979913,25356.43086551013,12975.029042930295,20616.005392150866,44420.85475532069,90393.29101298169,1.364665302003364e+19
116,82.61019789935378,4.5827801982012326e+17,189677.68798315397,125754.28338032233,26374.7810053081,9272.777506481138,20896.294423033956,56345.404216044844,103616.4796443869,1.3766360502665513e+19
117,107.66587663685894,5.06145010477311e+17,164365.86193047586,97621.72314449998,31944.95066717024,10067.747723878643,22284.05249265692,72887.02876570314,127116.0319255303,1.3886067985297388e+19
118,103.52261333869772,5.612915394408168e+17,116795.96367514052,108640.17880523071,25184.143450791642,12321.87983774146,22590.452471379514,45979.43930841628,93754.03523058744,1.4005775467929262e+19
119,88.66110823318772,4.8590828116647405e+17,192331.4139788005,113698.51809137747,27956.018699261094,12046.386472131624,25250.459194366715,65724.60806090364,118931.08595453146,1.4125482950561137e+19
120,101.24847527604362,4.845443249822609e+17,189378.32577479657,113028.64257077003,23979.205316620966,9707.681635266548,23531.677312719992,66370.00744620476,113880.89007554573,1.424519043319301e+19
121,117.24293752172784,4.6325866170682445e+17,169868.5500582917,125060.67652006373,17766.476222146783,11582.923429091643,24979.057073270014,75355.48611217465,118101.01940759145,1.4364897915824884e+19
122,97.6064025893274,4.5324093551577165e+17,198207.5217399232,140798.0615894957,25893.23891380802,13856.884858592766,22492.017837616022,59296.77294626857,107682.0296976926,1.4484605398456758e+19
123,90.32472387466119,3.8026750936770874e+17,236591.46378362787,136716.1497132665,25657.87445237623,14649.033590289271,23640.69112824184,65865.70464824268,115164.27022886075,1.4604312881088633e+19
124,92.87965649974599,5.0924552589855546e+17,154251.65547443158,137752.52264987948,24336.299512417012,14057.424617676363,26570.059883632828,64575.19445571615,115481.55385176599,1.4724020363720505e+19
125,94.79739591959415,5.3112600499939686e+17,219534.03658932474,156344.27511945876,29536.51212189974,13182.964596938447,23673.934177614738,70415.44099391733,123625.8872934318,1.484372784635238e+19
126,100.03301276862221,4.8262010325287315e+17,201018.21347067994,131138.3524011704,25722.239872307906,8913.273763310233,26190.88638187697,58079.06446760627,109992.19072179115,1.4963435328984254e+19
127,95.44191577853483,4.594408998223203e+17,189969.63770048754,143479.76635235353,24722.48728271381,12161.458152990634,22640.850095929454,60228.962506643154,107592.29988528643,1.508314281161613e+19
128,80.13467010190155,4.9482334713503584e+17,201635.79965717476,135532.99915684658,31630.738966174133,13327.7631526743,21859.46026542217,69846.64723439918,123336.84646599548,1.5202850294248002e+19
129,105.57761163955762,4.6376606567487475e+17,250496.8302709479,142074.07686610485,28138.337544511574,12725.195147253839,18037.70209894623,51497.93278199968,97673.9724254575,1.5322557776879876e+19
130,108.13280937509792,5.850464762521955e+17,209798.37797962103,134997.04923224478,26333.819568855037,12568.909107370127,22849.031813300087,53118.23569096566,102301.08707312078,1.544226525951175e+19
131,93.92977616106349,4.9514496140368826e+17,213745.3442889403,160179.99210858878,31964.258977263537,12225.267577306706,23471.369426826015,80155.89975520328,135591.52815929282,1.5561972742143623e+19
132,118.98617260441205,4.70665045222203e+17,185228.34344537315,170106.10212366577,30134.05783403703,13462.545157454477,24019.787311509703,73802.9985189031,127956.84366444983,1.5681680224775498e+19
133,98.56336016918628,5.822882531627547e+17,233441.97011222845,147633.04649485063,29034.78896683386,13926.56634339555,29622.985860451936,63366.32790446494,122024.10273175074,1.5801387707407372e+19
134,120.16354227775737,5.406855558073226e+17,225557.51755246648,140121.6417144716,28375.280345775038,12807.712378502803,26890.831842313055,65011.065849816165,120277.17803790426,1.5921095190039247e+19
135,106.68260062044392,5.3058218475146624e+17,193362.64984605994,155684.1033610053,27568.655984149915,13105.108999801556,23103.148990584225,76069.02527497333,126740.83024970746,1.604080267267112e+19
136,112.61943457456942,5.5163398036730246e+17,192302.60032492795,140787.56379102857,26182.70348541705,11341.154889585876,24052.81952105661,70265.41660587459,120500.93961234824,1.6160510155302994e+19
137,114.51977528097953,5.3871608601342765e+17,240185.88426933528,136864.92120398264,30300.943657784133,16220.377026810922,22585.468781659103,75198.00469457362,128084.41713401687,1.6280217637934868e+19
138,89.86767038299564,5.033750128085972e+17,165903.91350236296,153362.95671676466,29493.935070903353,11267.167910679796,26570.93437319129,75758.21131246857,131823.08075656323,1.6399925120566743e+19
139,86.53561167852541,6.507708498256456e+17,249538.86081826803,156328.86796817838,29934.61746189526,10359.557913133944,27549.637860227365,62880.308679225345,120364.56400134797,1.6519632603198616e+19
140,112.74021120347564,5.270104747107905e+17,211275.3477680781,144627.25727671944,34939.494319807454,13652.58607555502,25168.465933863034,65483.2285683167,125591.18882198719,1.663934008583049e+19
141,101.34908633016164,5.5056625451292774e+17,230016.41766941646,168288.22904038473,28941.828783736994,14955.53443676857,22459.217664541462,73499.29858799132,124900.34503626978,1.6759047568462365e+19
142,118.76871835685765,6.119142630199613e+17,247023.76965496383,140344.4522342483,28274.014569082676,13922.355127776258,26731.81513296691,75160.5862080045,130166.41591005409,1.687875505109424e+19
143,125.37175224857162,6.005044701295365e+17,167657.4892985673,163995.6807791084,31411.086541604127,12914.2639676439,25826.251727081893,72790.71971067209,130028.0579793581,1.6998462533726112e+19
144,127.94941009916207,5.0911354644418234e+17,259286.7481054786,185759.36301296414,31628.030631824135,15250.943936069061,29366.20854462702,72787.59840404468,133781.83758049583,1.7118170016357986e+19
145,114.5089895799416,5.920838068747247e+17,206549.61323798873,174696.9396686781,38258.666846494874,13058.02263761485,34158.726028085584,60403.341785969686,132820.73466055014,1.723787749898986e+19
146,114.87616665252955,6.373534221253784e+17,240827.8579288271,155705.79931822995,31387.456252082993,10973.166362047315,26978.291726751864,81854.8924742116,140220.64045304648,1.7357584981621735e+19
147,115.8812247305808,5.6804604149444474e+17,231287.01650094258,158157.95211665027,38534.21496532258,13389.752255253317,29550.28449538648,83249.43883649811,151333.93829720718,1.7477292464253608e+19
148,104.66523964972536,5.852527444719497e+17,213101.2095219804,172794.12951216966,30177.96819385372,13319.092989291892,21757.202562193146,67788.48445432301,119723.65521036989,1.7596999946885482e+19
149,127.84501793060191,5.302470297301534e+17,235244.3451452361,140047.6178568159,37820.93957625117,15775.538670850538,31469.12529416416,81706.15024979321,150996.21512020854,1.7716707429517357e+19
150,111.10018774553545,5.3756682742148896e+17,209538.27795803812,149713.95553887592,34494.70644839908,12857.266259823715,29337.017781604227,73470.88122058912,137302.6054505924,1.7836414912149232e+19
151,115.09226143604603,4.854038708843312e+17,295800.9755940525,151813.5713891959,34745.097830324696,13921.235446538203,34754.92217494867,78810.4915499291,148310.51155520245,1.7956122394781104e+19
152,123.8990588212068,5.335287786648577e+17,238329.37126884202,165402.85854368308,36006.392621115214,14554.332911618156,26515.02808408961,76500.19255804984,139021.61326325464,1.8075829877412979e+19
153,108.35452687153763,5.980467379516498e+17,244808.32634789217,187336.8762475969,37489.34751107224,13633.710933658262,24569.539627095503,84298.20450291921,146357.09164108694,1.8195537360044853e+19
